id;tenant;code;name;description;state;combination_promotion;has_coupons;is_global_conditions;is_global_actions;override_margin_control;start_date;end_date;pangui_code;pangui_snapshot_file;pangui_status;pangui_user_code;created_at;updated_at;created_by;updated_by;stackability;conditions;actions;channel;seller_id;seller_name;sites;stores;custom_flags;redemption_limits;badge;recurrence;proration;requester_email;promotion_type;campaign_name;promotion_title
31fe7de1-1ed5-41db-8aba-c7d562d1414d;f6adf6a4-7d13-4485-87dd-f78d5997543c;UQCNBB78;MP|553190X|110298304|5%|5|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:23:45 GMT+0000 (Coordinated Universal Time);Tue Jul 23 2024 16:30:41 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;jerojas@sodimac.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110298304""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
754256fc-8b11-4f34-b2fe-b5742fa2ed3d;f6adf6a4-7d13-4485-87dd-f78d5997543c;CA7MNEWK;MP|5531845|110314095|5%|5|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:32:53 GMT+0000 (Coordinated Universal Time);Tue Jul 23 2024 16:30:13 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;jerojas@sodimac.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110314095""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
e7fc8ad1-0924-4a2c-9a69-0aba26f760ee;f6adf6a4-7d13-4485-87dd-f78d5997543c;THM7M5V4;MP|2263769|110320521|5%|5|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:44:33 GMT+0000 (Coordinated Universal Time);Tue Jul 23 2024 16:29:44 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;jerojas@sodimac.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110320521""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
f372765b-5be5-43e2-b1ec-d5b190c296b7;f6adf6a4-7d13-4485-87dd-f78d5997543c;59JQ34RN;MP|5531888|110326672|5%|5|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:47:44 GMT+0000 (Coordinated Universal Time);Tue Jul 23 2024 16:29:05 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;jerojas@sodimac.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110326672""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
ccc22ec5-7070-42a9-921b-b1baf02a4306;f6adf6a4-7d13-4485-87dd-f78d5997543c;3PHABJLH;MP|5531810|110281387|5%|5|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:15:34 GMT+0000 (Coordinated Universal Time);Tue Jul 23 2024 16:28:36 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;jerojas@sodimac.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110281387""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
8b0d9ed7-dd77-430c-887d-fd2a337b9b3d;f6adf6a4-7d13-4485-87dd-f78d5997543c;QX739XYR;MP|3386775|110382041|5%|6|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 19:24:39 GMT+0000 (Coordinated Universal Time);Tue Jul 23 2024 14:37:47 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;jerojas@sodimac.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110382041""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""6""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 6 and get 5 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
80c5f200-bd6c-4205-a052-ae06a3977916;f6adf6a4-7d13-4485-87dd-f78d5997543c;B4U93497;MP|2263793|110318611|5%|5|SODIMAC;Descuento + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:42:59 GMT+0000 (Coordinated Universal Time);Tue Jul 23 2024 14:31:38 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;jerojas@sodimac.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110318611""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
060e2c8f-b484-40c0-ba5b-6df37c6430cc;f6adf6a4-7d13-4485-87dd-f78d5997543c;KCCDQUB8;MP|85607X|110255361|10%|20|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Wed Mar 23 2022 13:01:19 GMT+0000 (Coordinated Universal Time);Wed May 08 2024 16:44:44 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;jerojas@sodimac.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110255361""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""20""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""10.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 20 and get 10.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
35afefe7-8d92-4bd1-906f-65fce5aeb3b8;f6adf6a4-7d13-4485-87dd-f78d5997543c;KB3BUFTN;MP|819409|110198118|5%|6|SODIMAC;Precio + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 19:20:44 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 12:39:30 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110198118""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""6""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 6 and get 5 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
cc53400c-40fc-4573-9c73-81590dffafef;f6adf6a4-7d13-4485-87dd-f78d5997543c;VB5U3FTK;MP|1307622|110272418|5%|5|SODIMAC;MP|1307622|110272418|5%|5|SODIMAC;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:09:15 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 12:39:30 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110272418""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""5""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""5.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 5 and get 5.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
1eb07b4c-9753-4b58-a764-8d3c17094e85;f6adf6a4-7d13-4485-87dd-f78d5997543c;ULXCVAKT;MP|2893479|110294099|10%|3|SODIMAC;Descuento + Pro;PUBLISHED;false;false;false;true;true;Tue Mar 15 2022 03:00:00 GMT+0000 (Coordinated Universal Time);Fri Jan 02 2099 02:59:00 GMT+0000 (Coordinated Universal Time);;;;;Tue Mar 22 2022 18:56:43 GMT+0000 (Coordinated Universal Time);Sat Jan 20 2024 12:33:28 GMT+0000 (Coordinated Universal Time);jerojas@sodimac.cl;kagarwal@falabella.cl;"{""type"":""Non Stackable"",""priority"":0,""bestDiscount"":true}";"{""ruleset"":{""rules"":[{""key"":""catalog.variant.id"",""value"":{""singleValue"":""110294099""},""operator"":""isEqualTo""},{""key"":""promotion.item.qtyToBuy"",""value"":{""singleValue"":""3""},""operator"":"">=""}],""operator"":""AND""},""exclusions"":{}}";"{""offers"":{""rules"":[{""key"":""promotion.offer.offerType"",""value"":{""singleValue"":""Item discount""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountType"",""value"":{""singleValue"":""Percentage off""},""operator"":""isEqualTo""},{""key"":""promotion.offer.discountValue"",""value"":{""singleValue"":""10.00""},""operator"":""=""}],""operator"":""AND""},""ruleset"":{},""exclusions"":{}}";"{""key"":""general.channel.name"",""value"":{""multiValue"":[""App"",""Web"",""SCO"",""MOBILE"",""SODIMAC_APP"",""KIOSK"",""CALL_CENTER""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerId"",""value"":{""multiValue"":[""SODIMAC_CHILE""]},""operator"":""anyOf""}";"{""key"":""catalog.offering.sellerName"",""value"":{""multiValue"":[""SODIMAC""]},""operator"":""anyOf""}";"{""key"":""general.site.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""general.store.id"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""key"":""promotion.customFlags.name"",""value"":{""multiValue"":[]},""operator"":""anyOf""}";"{""usageLimit"":0,""usageLimitPerUser"":0,""usageLimitPerOrder"":0}";"{""displayName"":""PRECIO+PRO"",""campaignName"":""PRECIO+PRO"",""promotionTitle"":{""Buy more"":""Buy 3 and get 10.00 Percentage off""}}";;"{""value"":""Prorate over condition items""}";rfazuniga@falabella.com.pe;"[""Buy more""]";PRECIO+PRO;
